reviewId,matched_app_name,category,app_avg_rating,user_rating,sentiment,likes,installs_cleaned,type,price,content_rating,genres,last_updated
gp:AOqpTOEgQ0ZmJR54Mi0zZeGmDeg1MpM4wPNe94S4cEB0OVPtZZQIytrzNM4YqwG-dGt0lFzI6Xe30FLS3eAROQ,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEJPJdDRRedIb3dYZJH7798rgm2fMZi1VjEFKzjYNbnL31P3-uyWeu_HcUTdWFSfFdt-sm2KcHwTHgN8g,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEJMLpe3qRO3uw8Ogh_CFyURCRFzMpYPc7tiRm8A4lrWAiM-4xpRoOmpmG8-0aCrqUeyRrNVLhGHsuy_w,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFvcB2QjqjplZvvIPbS_w60Kn4g1Mn47jqY5msDWpBbn3Bd68k_WXcYNdwN3VEzQyfGl1AtHgRW_USmiA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFajJ_ABEbXtjSRHz_CQDaYgqGVNDlDgGtAXv4pNyMrsXj29PKGyPIECBW_86PG-akxjpaPff38f-9uag,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG487YFcSuL8n7Rop_PI0r4wl4jgpKGgVMk-sPCyYdW6oGD2w2A9c6uLIQGw6hBJFc4HVwQ0iIKEIZfBQ,Gmail,COMMUNICATION,4.3,4,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHmABVRS3FIhA_yrS22dkFK682VOtNSqpllD23Sscn4JJ2XIIZdr_mP7Buy70lyH4rvxoGLZW_Aanzqyw,Gmail,COMMUNICATION,4.3,4,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFCkmteoQ3HPdNECPKxkU9u2RwbU-65S5TyJYDLabEOSK1Z5Gmk84ZiZwE-8sssisABSrgvNz624ebZxg,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHfFl7K11TwqeCW_YAxuOWvAVU7rLcW_PcdHQRSceoZdO1j23mMl7SiLjDHP4uslfzEet4wdXs0KbOQqA,Gmail,COMMUNICATION,4.3,4,Negative,4.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHecSCvCVWsAEfes8FJxXh83G5NOOHy4BW7lUyISqn3cAVenGXTlomUQQB30cqudivcJk5sEI3EYHG1gg,Gmail,COMMUNICATION,4.3,4,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOE98frdk4c5RKlSHefZeFroPlhGIQzwAL6GMayej-5qvO8eOwVgGwnNYgjMzzyRb_Dqqsqri-uXEZ8Qng,Gmail,COMMUNICATION,4.3,4,Positive,33.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFCc7OS5W5Kj1wJZJ5FuYSqrLQZz8MZVAsAtcCjkBhPNcHylf0D63ehYAcbsXd6eUZD6EZHjjahQrDXgg,Gmail,COMMUNICATION,4.3,4,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG1wVZcuKlgXAhOGZFFvq_rk-WUKrqg9LcqIrMEFUrQZ_tGVixDCOCuiKkQHvjeV2eMYfIKl5R_tXC-4Q,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG4XS6fhKkbpwJGO1SXCeYRob7n1vN1ZzGu_XFj1Dx57mdAute-9f9tjBctWlt0OgCrwUtVQWEiS1w-Dw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFGsC3EVhK0_Hoc15MiH9AmeJ2-ZwIejS7LNI610fyihGAf9YRDLK0AwxISStaeMVFnVzK9_u5q1nzeYA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGP4u8EDPaSlqzcr6ZkLskxJnREkVlkCirmpyQnhRjdOS7VPP9JGRdDSi5PUnA29K2hWoR8qpm6Gs1Jww,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHkyOtJyAwN30YOnTxm_FAApozsCTx-Z_zdPXcLZrLDauxN4jmAxlPXR5QBDX8847S376eDq9dWWfQXdA,Gmail,COMMUNICATION,4.3,4,Positive,16.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHy-E9MoS6Oomg4hHRXtsxqOkDHqM5MyrUO5fe8xbDRPsoHy2znAQLOTgFNO_zF1JTwiKUhgpRQty-qcQ,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG6ZmvVf4C7nY2tOwkre1DvfEuYNIo1ws1fD37usTABbjjUpo0r2nQohKejzgOwbT_JUhnE4f9arb_gdQ,Gmail,COMMUNICATION,4.3,4,Positive,2.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEsmjLJzTK8yjaUxLmGi8IdIgAAUxBIX8gmk1tDJ4ffNwDIzBVIj6kj02SMkNwuVEhLQGXM-0ucVVgKnQ,Gmail,COMMUNICATION,4.3,4,Positive,3.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOH7lhu2q7AHbnt1zFjl97FNYe75j3XuiKPcshEFpgO2MF--6vd7ya_6uamCBgCzu7BUFngCSZF66p7Tzw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEHh07A0kGUY3dMRHUFCB-g-hXfwJjNZhIKqcVn0o6iFt5ayQId6TXGw8UCCZLH68WTZWv-9i6Yc87d3g,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEWLoSPtavQNcOeXLfRBavnoITKbGMcLqvE1rysDdMCSm1X_gdTJz1ohZV4CEr4UPACz0I3g5CCKqsm2g,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOETmiAY9Ljw6vjUKgYD3u-krztaVaHFJdoU4_ruYDp2GNsrUYZPBD90R6wlFSE94zZMCDN-Y3ucZm24qA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOE8E0cK7k7RddnbXELlcRJKiXV4xmVrwvpg000q9VOrEm8HVkp3zeE6hQkqQ3aYNSyWSaLSFHO4TeaOGQ,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFAV5J1J_nelRPq2vQYAt24uskKpRL8LYUNaeudiFamcOCc4I-K1oe28iLp7PqdwSPP97ND5fitFkKSYw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHb3tO5h5kynOZluJ183BnOEtiHKQYM40nmxTPyU7K6rKnwW-iiJfowJrR-efOGfWJJW1jXhZ7VkyjLKA,Gmail,COMMUNICATION,4.3,4,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEuHjzB9IWQbcZ_o_hinLxuPrOQAH9uzo9IkV7q_WCwitGlBfJ-FGHjqkwflQ-A0CD7SOXNHd551d3jag,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHAiKqY5EYfeNHYtP-ucc91U6GLxoBpz8ztG0dh1eDfy8jrBfiiyniBVBCn3c-mF7IqOShjTf8ynZXpzg,Gmail,COMMUNICATION,4.3,4,Positive,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFr8pUyVHSeoTX4FPneiVrNvJBm1ML0qA4cwiBi1f8Gp1qi8CLlDsSy4vhwAc_G6PovpiqHScg984dIdA,Gmail,COMMUNICATION,4.3,4,Positive,11.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGPa2jap8cpvUqrJvdLt6nzSUm8QJ0RbYICAMszkariQ7gWi7fMieS4oik8UdShe77wvRK8LH4f2xLytQ,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFezvY5dTze0HEa8rQ8B-Wz5RB3_5DT_taz3q1XUUowmwwG6tLytQ7jjhtQqg-TmJCoXDJVCibeMJTClA,Gmail,COMMUNICATION,4.3,4,Positive,2.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOETbRGyKDSuij0XbbFAR5F_R8UFeWsDoA4mq5Tx_jQeZl5ayiXNRPytZYSkNa9A4rMGO7xmQg8l7n7D1w,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEQauHKI4Jh7QTxQ506wwGWEKXhk_v3E8TdjCzTAyE6qtozo7okutmUkAXWb2AAs-xH2cpsRtVCNJzTlA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFd5peDkWMNzeB3mjsyAdQBWY4N7tvkWhyRdQSg2fKUS92KlZ5fwZyt9dhGshOYcCU71ZW0SF3FfgQssg,Gmail,COMMUNICATION,4.3,4,Negative,6.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFf49akdWhlf0-3rGDVHLvhBZZ-blopucKdnQVsDVKSKCbr6_z1MJMLtArM0f3zVE7QdFWv6q34fjePJA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHwNS5sUL7D7nCyzPY38lExya85cvctNV_xcUyKjPEZ4LWnP5SXxksYKnjVS3__3gm1kMQ2Ok8IBZsgVQ,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHOs_Cn4n9lgT69-KFwp-3dQtuRTdrUHeuC5SJy77ms5A92AnWxuybkBOSa5ZSd28RC76TX13CLjTNcVg,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOE5z8HPfv8glOWYleEbJ2pE4CJxPTlBMmY9PTByEk--v11P7FYAtT_pwNyJ2GBBuYC7NxzcOSxhvFIQuw,Gmail,COMMUNICATION,4.3,4,Positive,64.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHNfCNjXwHnBTn-MmbPXQZOQsZX6z7x2tdEKG096GMw_gljmiFgCKvoDHyNxKI8EHIm8VTVaV990t46fg,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEfVq733U85Fs8gIcQL74IgP0eds4CJQz4waHgXu_BFqKa9FRS_NtoXgTCrjEcClh1Bm7srdenptiyVnA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHrs1LBRD-PQZsnZDYmHv9LK6XFJFR0VLbVhgi8HwQYVNh_2AGZSNvioDrHLQmw3D-Y3TkWR2tSGxHWtg,Gmail,COMMUNICATION,4.3,4,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEyhH3zgSEJMOvRnzylMs6ItN7qmlew0wL8mmjjbcstIIoJX2dZMTNjelnB0XmGtAEuLdjueUo-dpT28w,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFs6VE54Kt9FIRsShW3_w1Xvbydx3cvy4MIrZp1vkkmuWzR_2LOcW1Nwd400v2wsq223bdBP-ppZ2296g,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEGVv-2cWkicC0kGhk_6jxd2yTeTxAJTELNBI8lfTRDhzFRMivxXqpw_RxxJw4XHi9_pq5Fj3v-dPB2Vw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG2bQOuMiZo_a7aZcO4v1IbsWUWPeYW-Jy1rwdn4iKKD6KuPAynWQpe5Cbaa0YoDfpKge7nnUn0Kxqpdg,Gmail,COMMUNICATION,4.3,4,Positive,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEPh4jOZMrSKoORvjg1nID8-QF5KUJEUd6GRYyzxPVo_BAMway2KsutXa7drgj11mKeUw_eT5VM7Lxb3g,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHx6H5H_csM6akKFJUqqF04_VZ898q9KxPMRgInjd4mlgDrTST3uG7cj9jpSBa0FCMW45PmRkit_teWVA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEedzuyA49jznCEsWCvmg3WtwP7H46WP-806_5uAMgU3DSW3yXypXvpbYu_TLq4i02KqkYaqQhoquCtIg,Gmail,COMMUNICATION,4.3,4,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHPCQrBDSbSpiuUPmwlZZJU7RRXej9oPgeqpZEXOU7M5nNogo2-xFGU1TEeh-hNh2cIFHjJi-a1WG0l-g,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEd0ywQrmRZC-hg8BeyZNeTN_F4gmotWVUKTHjhboTl2pF_lOiJmIL5P9uX_WX8TBKMtFOlbNk5Fx0RtA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGprGflXBccrWXJ6XDY-J_yj5aok4iPitEjJ7meWshJDmqZrbfDdo3nOO7-1xHMj2PQXrud_yw-qR6XNw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHF9IA3XX342CeKbAJmkJEfNLCdYvM8VXq1aeWGRi-iAJxhasNQ15LB7XCdaqhU_4A8KWbaLQdbZBLDOQ,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGq0XG9_pRaioEFKLYwXn_ryQxy2Mm75bXcdDMxWU6nMAudFGzgc1S2Wq3fuFClQPRzkXL74YivFrR00Q,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOF1EfaOzjsXyJr-_k5nbLKPxmzPcwWh8bsuBpTotDpVlcqWqAynfEip3P5KboMndBsb2Rp9_9Pp-8jcTg,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEbbfzfgTr26A2RfXsvVUtVamsoilL54mCILcNz9vRlupkVpE-QitPuz-W8uUdZ7qrU3IzOoQJA2Bd-Xw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOH5KN6iLctmBmMX1xgumMMTXd8DWLVIdnZMTN1lbGtjmAIp_4Nij7YbPGIt0W2COJRC7KU2XwjWPm41lg,Gmail,COMMUNICATION,4.3,4,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGhG2j-xgpHioBWoyT0knk9CClbiuLjkTTAjlywT3fOdftuSWXBH8VC1D4WL-OrksqYmUNzM0BKzgrcbQ,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEQrJzngqzbdAx1Z6PhQv8zS7p6jD5Mji0zMIR7UsjBDg_1lhfs2LaXcXGJ9UyIgUrvPT6gJcTF0T5aEQ,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOELJdBPBt9xkyaWe6Jl6W5NTrVun1XRAG-D3vrguxJ453LX89bRFyQYFc1ye0KxjMEAQWDslJ77DgXZFw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGULy-pF4H2Is0b7l2wiykSiQJsPjXgqcP8lxwoZaxvk--r-ATK3dlJisnSKGnLMu0dthT2uZOhmQxCKg,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEJVlNWoypMpvm6CiGW0EPVGp1GkY-kTJcZk9OcUx24HByV7-KQEy1DAKyOynaG7-3dHAUk5DY5vqtveA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHiodDLLYynkARVsVHf0WbKjEvnONWciDtyLz6lX0Z9Mpk915MtoViwvVDPuvxujGAqVX3uwjY0ykD0MQ,Gmail,COMMUNICATION,4.3,4,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFDobW5yupOOaT6xW0zZH5PT5aj4QMxdLMh5D_EPLCYehWsSzg1Svhzq68Neo1rEZHx9j_E8DX-tyccCw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGa3nenIvjs8QSXT_gtIRSbD9FPVVB7z-OEpAzG8EFwQAXCAeSl5p5RBDTsrpceeRXVImpXUyIhROF7dA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHgOqXIVoT0SDLZ7w53LT8RsyWNs-LxScIN0FbVKrk7vNOsp2m63SyAusPCLGOv_jwS8_QoM7TsuJmaqw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEwguf3TdHR5qucU-3_unVXiSmMSo7E9oNa-djkOCnpYI9vGqB3uK2vaUN8aZAq1ziaxg6TlmsKMo6yVQ,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHqvV5h8yU6Y21hPSO1JUKrEoZX9xzUYNhDXJcOPFVC2Yg8VuOuelYDapVXQrzlQVla1cX4UZeKvEEjmQ,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFxX7XjLrAs2QtfPxoiUS_yLt-O5OkYDbZUMPui4OOweHSESXnIEIZqynYTrv2qtspn9hooz6NN6h3FSw,Gmail,COMMUNICATION,4.3,4,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHr53YSayljN_gp8-w3rJYUzDo_-PxSUx0lHIO4ClvEJscPViChg_UN7dx6WuszmQCNO9zoqaRTs-1GSw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHeK4iucDMzPP-LpCMdDTYfBcMS9a0bHtcu0tkz6reoxNiWLm6OMax2liyz8Dpf1Pll0jzLehBbcQRo3Q,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFGHdm2XL53tglTqg59x7RGL7Sv44Okavl3fK7gHPhi8bUp3nTbC9UrI0hmnyLsNFAkDBWa1FvQG244tg,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGy2MhLau_C10nQTl6Ws916GKJtR1Gtf3PqgnmbwSvXhpzuqzbW6z7fIAdgjdgccx1r8xF3kb_W8KLntQ,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFgqNW9q7UUaWeSW-SNLS380zSwNbX4z45ybcVO0kii-DjSaO3FCdGkomGySuuMbWv4nYuQBy_lQOiTZw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOF7k_NWdAI-0tAjb5QSxXH6UcAdAykk080PqSmM0M-lP9-j0_lu56fG9M8tfB4aFBPynsTR3PyYvEoaLw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG4eoGwp16p7akas2k1xzTxzPsVdWc1xTHKMe7zys4U9kYcEsWjKhTHEmFNw0N1Sqvnfa06V-dbLJriiA,Gmail,COMMUNICATION,4.3,4,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHV-KTjkNzOPFNn7KsvzPwrOYeOEzTdo7UTRacYyKw6YU_bnbAAYCodhcWkVId9RYVFQnF9BLQ7BW2vcw,Gmail,COMMUNICATION,4.3,4,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGQuY6zp0swJaL5jtSqwx2OoRzfpRr1C1HRMdcrRiTsWJlYjLAYnvxfJHc66DaYj5ZNqPlDZhAsBNFiFw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEzPGNfd_oPqrDb9ydfc7dCZqQjQLugsjPgjLYI6qMDTa-E-_wrmUEFiIKypot4fudc0kJn5LdAJFkmAw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFJktaX1--1MSNWU5zvuCEb8IE3eBrjVAlLB6NzEjBwLQ_5FEYqKSC3dME0VuHifBBw8PP2e2wc_DtkFw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHx1D47exnimDc1pdVgpJcBkHnexCpPGwKpF72uCRtVKX6eSxAc7IKfXK1fngxjDXWa0ivvuJgix7U6Ug,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFALAVPRnOkFYfzK-329rNR5nz--ujWm5blzshPGJ26zOakDA8tIdcTdxFG5oHLyO9BGv2_6yBde9npbA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFUNgt47s7Z5e3jzzSLjPJCYxmQe3eccNKrZ2twb1MroTMEax8t9kyfokn90Hwb3rtEbw9ISHaEloDaNw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGEDcT9HfmyDdUqFWJ6LWvTCHDtRnbyAYPlMJwyyuQlABM3wLuOEZE1LwTSrty7LdfhNJ6-nIf6S4-eQg,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHOa1rbkLymKEYvG6I-wlcDq1e7DmLyPfLhvSUyQqD-3PDaUyt3OGKHujCeLT1Bx507hBEj1dPibE_Blg,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOE9qujioDFWo41rJOnUnP3erZhe-RHSisV1BkzF6zasAQE3aLwA_42o8P-Qoeazd7KcH59Ld2lCsjDaYQ,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEONbIbN9PPk0UUohvzwzlVseSoWPzTVLfKk3i4v8Za9EA8MHrY1UgHjnXFT2GxQSMp1TUcjOdBzhMXHA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEqy5eKIr-nSi3AiuU7necyoFMrPpFWce7fNgvQyG92SoFm-hb0wWbG0bFivBkBQ7SajkR1UC_Jjt6lxA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFiR4e2VPvJGEkAwA-B07iJyOBAClT1iavVoXIReqM2ej-nw0cV7cfhpe0zh55jXOFs-oyj19LAPpKHwg,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG4oAg5S8B-yYYmXgA_3CYbuKXbj6UYZbYBwmNs_gT7yxQ3pbh3hO_RqMYGWrY0YTY-7rMGAc-dbKqhLQ,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEfNBaEUapM6OgCvFjFOMKs-OvtiFTzf3TnHFvyGm0KQXcZPKYWrH9I5MugENKqvFPCzev8v02S0ITfVg,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHz2_KK4DSPFLAyJongeZmnFmyhIqzHWDXMgI_z4T0dsgmt00Qh_2qVTj6ui-tPePqw5Md0r54Oiy1EDA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOH4c-ujRjONuzpa1ZTlQqKUIVHQh7kyemj8FftaJwvH9zNSThHT63SgK__nx3svGGpCal_ZeyZ2HEm1cA,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEH6XgiTDaOAnPut5iAX1VpgCpU4MR8rvz5oGgSpGcOANMA8MPRaBzQkSwlVklXcB5aPYhCAYuwIOovMw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG8lTw8YhqG1MtzJ9crNK9BpAKEhTv04LSj9b5nAgtImw9UHjvuGnG743jGBgQQE345fRGM9oNRxWdiYg,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFmcmecoSA0nE4CuaCtqtCH6qAEEm6oq7kcNBKYtsos1Ooz2pHLvjukfdGOc68_SCLCzSWyTPbLmYjgUg,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHCo37ceFn0YC_fQbYmnnhn7U5QeKY0ND81kMPrXjf20tPvq28AZaALigkSbRA1pim6u4I9cWPEhPVRqw,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHOatU1XQL-OrC3zgwxgLJPvbSBwJWjTtDflDYs9x72hulQeR2luPmob4oMdd4xz0wQ9uZ-OwKoC021aQ,Gmail,COMMUNICATION,4.3,4,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
